"","target","prediction"
"1",0,0.567010178829881
"2",0,0.315968832230081
"3",1,0.588183312556332
"4",1,0.318531815231117
"5",1,0.381732203197164
"6",0,0.773510173807022
"7",0,0.455027639107823
"8",0,0.603500378232094
"9",0,0.851292198897362
"10",0,0.607048425142173
"11",0,0.564760498246171
"12",1,0.389233866770262
"13",1,0.337428172497211
"14",0,0.747461424654225
"15",0,0.664883138066814
"16",0,0.825000784171687
"17",1,0.691986888678161
"18",0,0.482837934479617
"19",0,0.51128857490948
"20",0,0.755324270161343
"21",0,0.269682335914258
"22",0,0.790898663870603
"23",0,0.232919068729799
"24",0,0.255418714381552
"25",0,0.605963146697364
"26",0,0.543528167085869
"27",1,0.574809820995687
"28",0,0.777739424952845
"29",0,0.85562115040423
"30",0,0.291570914247218
"31",0,0.421275093993763
"32",0,0.607330060518342
"33",0,0.917530802882786
"34",1,0.175076606047922
"35",1,0.324836891103763
"36",0,0.839920509462066
"37",1,0.308298589756295
"38",1,0.444790892313722
"39",0,0.798705085859611
"40",0,0.601514957133769
"41",1,0.379354694650201
"42",0,0.531509037822563
"43",0,0.574765393938578
"44",1,0.154356825912557
"45",0,0.729309922040536
"46",1,0.525295332477415
"47",0,0.479060876975444
"48",0,0.568455630006666
"49",0,0.827752847632797
"50",0,0.660220658847785
"51",0,0.366658781476389
"52",0,0.958367338399902
"53",0,0.60602168209628
"54",0,0.365827870921113
"55",1,0.632985692993312
"56",0,0.574361388312333
"57",0,0.548506008023151
"58",1,0.226887373703547
"59",1,0.619119625678098
"60",1,0.286954089562075
"61",0,0.556489823549574
"62",0,0.647554915020658
"63",0,0.917233286063677
"64",0,0.581027009303199
"65",1,0.173850578864914
"66",0,0.782905304026272
"67",1,0.218077773208544
"68",0,0.961041415113439
"69",1,0.395408656235037
"70",0,0.508039560721599
"71",1,0.164919484901764
"72",0,0.617201391722315
"73",0,0.498218291728449
"74",1,0.154355431351763
"75",0,0.810793511810988
"76",1,0.301262014585873
"77",1,0.353990605476243
"78",1,0.338976653283946
"79",0,0.834515522822263
"80",1,0.242193156645118
"81",1,0.179086452139069
"82",0,0.941830080323353
"83",0,0.611236369164557
"84",0,0.953864936631496
"85",0,0.880520650775807
"86",0,0.838723181759738
"87",0,0.792977261636438
"88",1,0.198809723335018
"89",1,0.194896559980687
"90",0,0.677694079811899
"91",0,0.679830178151865
"92",1,0.551928303905884
"93",1,0.283841530505278
"94",1,0.246423924668939
"95",0,0.56329579081033
"96",1,0.423078127514131
"97",1,0.294956817895125
"98",0,0.817916071599236
"99",1,0.337197122646867
"100",0,0.691839751599542
"101",1,0.276167680262278
"102",0,0.615614782452643
"103",0,0.783008302702124
"104",0,0.436461132681036
"105",1,0.195363971655438
"106",1,0.232151136872887
"107",0,0.564702174069618
"108",0,0.620684128322997
"109",1,0.247486692703563
"110",1,0.422143212086042
"111",1,0.21621957743682
"112",1,0.783893312416797
"113",0,0.707929536000702
"114",1,0.357330385308389
"115",0,0.566514636356923
"116",0,0.751965920268672
"117",1,0.168304035288877
"118",0,0.558248764484451
"119",1,0.187493618414125
"120",1,0.184357800656747
"121",0,0.788311318082461
