"","target","prediction"
"1",0,0.635575852411282
"2",0,0.612858826434488
"3",1,0.195272490438497
"4",1,0.789423415896319
"5",1,0.401341985400495
"6",0,0.734547772467492
"7",0,0.886806510399164
"8",0,0.472503816066576
"9",0,0.564213759528563
"10",0,0.592062863937006
"11",0,0.837564127184462
"12",1,0.467099444485103
"13",1,0.232855046032923
"14",0,0.6704494501955
"15",0,0.399783875414487
"16",0,0.704063419988859
"17",1,0.340102675357434
"18",0,0.750197601944921
"19",0,0.647747890807245
"20",0,0.830491490737435
"21",0,0.756419419634232
"22",0,0.613101748620709
"23",0,0.745326616084376
"24",0,0.44617828390914
"25",0,0.696282064033494
"26",0,0.722873236505005
"27",1,0.307174794576431
"28",0,0.654129505387522
"29",0,0.422065351918542
"30",0,0.157652856110898
"31",0,0.312133853727089
"32",0,0.877595742036081
"33",0,0.978166967215636
"34",1,0.524568231347955
"35",1,0.342478872317325
"36",0,0.358200846067017
"37",1,0.168135220195221
"38",1,0.565412552957973
"39",0,0.824839928563132
"40",0,0.925410861250237
"41",1,0.119992567203966
"42",0,0.771413989097122
"43",0,0.845787376710626
"44",1,0.184164137379046
"45",0,0.960218143203318
"46",1,0.282453521078726
"47",0,0.682355711485766
"48",0,0.520502873398484
"49",0,0.440113496389424
"50",0,0.728337457979896
"51",0,0.691570886696042
"52",0,0.871896896487744
"53",0,0.881493964832356
"54",0,0.254376943811015
"55",1,0.197848074404413
"56",0,0.856778880459788
"57",0,0.686868386070187
"58",1,0.109833332221833
"59",1,0.407438915684331
"60",1,0.481483124630618
"61",0,0.815262226216593
"62",0,0.417609400246095
"63",0,0.813202035971792
"64",0,0.385294541241861
"65",1,0.407622066160928
"66",0,0.779726279552048
"67",1,0.102243695095019
"68",0,0.452303487257629
"69",1,0.217894159828459
"70",0,0.561173621342286
"71",1,0.186922752219962
"72",0,0.708619175489546
"73",0,0.694749394240623
"74",1,0.544750112057293
"75",0,0.827451512368719
"76",1,0.711719985958685
"77",1,0.373786038502442
"78",1,0.399039212310641
"79",0,0.409439254701753
"80",1,0.403371505705931
"81",1,0.21426594520454
"82",0,0.424119911164374
"83",0,0.75068397973231
"84",0,0.825044874265145
"85",0,0.907815683612944
"86",0,0.567815189863073
"87",0,0.32643302720833
"88",1,0.666807181525704
"89",1,0.678027921448819
"90",0,0.900792517986224
"91",0,0.830254020684298
"92",1,0.149498665235074
"93",1,0.421093200821837
"94",1,0.237212151075743
"95",0,0.835401994217323
"96",1,0.253552457188333
"97",1,0.48907137774631
"98",0,0.848901071643115
"99",1,0.198300095883692
"100",0,0.473509271836011
"101",1,0.128560539906045
"102",0,0.471525244333803
"103",0,0.402621305065199
"104",0,0.870872686068755
"105",1,0.514001251533118
"106",1,0.582896974876761
"107",0,0.797445358906723
"108",0,0.562498767006189
"109",1,0.23512120310301
"110",1,0.405611556839252
"111",1,0.22138758106658
"112",1,0.165089321731938
"113",0,0.278680114174306
"114",1,0.21960051556824
"115",0,0.910521555298549
"116",0,0.776022788352614
"117",1,0.557491937958696
"118",0,0.541830621010418
"119",1,0.545098397228829
