"","target","prediction"
"1",0,0.915830667559479
"2",0,0.355417325687739
"3",1,0.0720438258464028
"4",1,0.390531094303239
"5",1,0.564977083827785
"6",0,0.911717459561986
"7",0,0.554186190069522
"8",0,0.49157582539136
"9",0,0.680593693452859
"10",0,0.732222934183472
"11",0,0.830941257550863
"12",1,0.425057518685676
"13",1,0.357157919058611
"14",0,0.548026903608239
"15",0,0.831089676840108
"16",0,0.34293608555938
"17",1,0.507224065064603
"18",0,0.643446746000521
"19",0,0.56797316790801
"20",0,0.837549104535695
"21",0,0.7319473407964
"22",0,0.485307829141921
"23",0,0.961134723450696
"24",0,0.180050581805465
"25",0,0.530532772174213
"26",0,0.823674605618429
"27",1,0.218339560154444
"28",0,0.748057918275851
"29",0,0.977394246923416
"30",0,0.962877700369809
"31",0,0.73845461748377
"32",0,0.443997235301613
"33",0,0.222562677478416
"34",1,0.07741089322558
"35",1,0.199038817937378
"36",0,0.670854216213014
"37",1,0.276561235433893
"38",1,0.357221537804938
"39",0,0.824173185240232
"40",0,0.731972140466047
"41",1,0.516455368742455
"42",0,0.750029452163165
"43",0,0.918970768927276
"44",1,0.180672835556515
"45",0,0.584978014876609
"46",1,0.408571541877773
"47",0,0.902829199868776
"48",0,0.868999503949853
"49",0,0.849110343890654
"50",0,0.704107679481564
"51",0,0.218823803821317
"52",0,0.915277621155467
"53",0,0.285187891627404
"54",0,0.410894853711748
"55",1,0.447711195197323
"56",0,0.507567759585208
"57",0,0.938396028444625
"58",1,0.303952356584574
"59",1,0.285645574753822
"60",1,0.341220912229558
"61",0,0.740629640751482
"62",0,0.626059441443426
"63",0,0.650880513174926
"64",0,0.604113799675619
"65",1,0.140258057538572
"66",0,0.792347582735346
"67",1,0.153104866020393
"68",0,0.580997566428035
"69",1,0.447407192358491
"70",0,0.591421073993802
"71",1,0.590902972037705
"72",0,0.742948245046221
"73",0,0.746800381911267
"74",1,0.25314923824799
"75",0,0.843633973334114
"76",1,0.644178064743442
"77",1,0.206108995912397
"78",1,0.334842743199708
"79",0,0.502030048379073
"80",1,0.343345277011686
"81",1,0.307339500978377
"82",0,0.817191352570299
"83",0,0.969012896447237
"84",0,0.613977211411365
"85",0,0.697755310781197
"86",0,0.599444602483486
"87",0,0.689563784949617
"88",1,0.195061832324665
"89",1,0.382666982554735
"90",0,0.523061357752081
"91",0,0.435169150811756
"92",1,0.430725998794367
"93",1,0.401623105004324
"94",1,0.175122068378622
"95",0,0.716489088439385
"96",1,0.162819100232475
"97",1,0.161499841623599
"98",0,0.595423613574039
"99",1,0.18932115403627
"100",0,0.685896639025662
"101",1,0.569604978745263
"102",0,0.621327536034442
"103",0,0.557988497775321
"104",0,0.423737871498761
"105",1,0.136491588495426
"106",1,0.154779556041156
"107",0,0.777012040385059
"108",0,0.892750697567596
"109",1,0.523537367284716
"110",1,0.2304639428205
"111",1,0.182718309933252
"112",1,0.15565551716155
"113",0,0.854558229880504
"114",1,0.141108027732081
"115",0,0.778976248977414
"116",0,0.930208642093303
"117",1,0.415544356961885
"118",0,0.392962002083982
"119",1,0.129719853433114
"120",1,0.434224803329339
"121",0,0.894788684086294
"122",0,0.823197432674125
"123",0,0.81474193643218
"124",0,0.688212583265031
"125",1,0.257087551630218
"126",0,0.185692974072824
"127",0,0.830617608019718
"128",0,0.629841568920723
"129",0,0.314510779039882
"130",0,0.606623424392337
"131",0,0.766412300770953
"132",0,0.900027562430123
"133",0,0.470545107726638
"134",0,0.458664853966735
"135",1,0.689900533162248
"136",1,0.133864217057735
"137",0,0.863789759246715
"138",0,0.947085792705621
"139",0,0.685943128516131
"140",1,0.2171573735247
"141",0,0.524489534903452
"142",1,0.579006604228697
"143",1,0.378090896713249
"144",1,0.308541666989925
"145",0,0.733335606567154
"146",1,0.31691703724394
"147",0,0.801325546248538
"148",1,0.241185429997452
"149",1,0.081729534822006
"150",0,0.62870483995414
"151",0,0.764145848519035
"152",1,0.376520697236989
"153",0,0.694519704288974
"154",0,0.197979561132223
"155",0,0.303533779278992
"156",1,0.0988480765481623
"157",0,0.935845096304584
"158",1,0.28545850020659
"159",1,0.519318188821003
"160",1,0.523110142641951
"161",0,0.509683954895598
"162",0,0.832714979358297
"163",0,0.900692143815675
"164",0,0.512776985164121
"165",0,0.591441563457515
"166",0,0.716589054205172
"167",0,0.476143737252512
"168",0,0.750603173242006
"169",0,0.188553147597946
"170",0,0.836093759869058
"171",0,0.768632182163976
"172",1,0.453706299483248
"173",1,0.426627769057009
"174",1,0.504312438313633
"175",0,0.245536759512887
"176",1,0.53093729764246
"177",0,0.382265954217559
"178",1,0.146273329946572
"179",0,0.496191100121385
"180",1,0.505871204531458
"181",1,0.398957076774377
"182",0,0.721393597368897
"183",0,0.91333910824938
"184",1,0.587524439698885
"185",1,0.168256135664462
"186",1,0.184898837082283
"187",1,0.790557436765904
"188",0,0.823001981407744
"189",0,0.400456517534054
"190",1,0.237940254493164
"191",1,0.381741758319368
"192",0,0.846954048587992
"193",1,0.365384080850275
"194",0,0.380105569517438
"195",0,0.784070926558769
"196",0,0.736268193895578
"197",1,0.290024806229709
"198",0,0.838263354284205
"199",0,0.687493743341393
"200",1,0.444589562400166
"201",1,0.250734600736346
"202",0,0.515487156327298
"203",0,0.49707015718562
"204",0,0.539793483594953
"205",1,0.637246318865747
"206",0,0.746678373982345
"207",0,0.815805528806677
"208",1,0.141203310294605
"209",1,0.471003314468348
"210",1,0.359212853512426
"211",1,0.341609627558334
"212",0,0.486563887715477
"213",1,0.26409023957356
"214",0,0.815882863156925
"215",1,0.27675763708367
"216",0,0.942330666289881
"217",1,0.612596864781766
"218",0,0.55828943058415
"219",1,0.20941405079526
"220",1,0.41290112675977
"221",1,0.30482625563821
"222",1,0.19439319926637
"223",0,0.955679598770734
"224",0,0.765154047790481
"225",0,0.50540186670713
"226",0,0.71084966808589
"227",1,0.224331051395464
"228",1,0.325109499392087
"229",1,0.05576359980225
"230",0,0.904844131912971
"231",1,0.787892853690861
"232",0,0.764026014127994
"233",0,0.986081574231887
"234",0,0.944480162158538
"235",0,0.952890920096115
"236",0,0.49952645112634
"237",0,0.458933194406494
"238",1,0.398532842427703
"239",1,0.0818998686553315
"240",0,0.577848994654231
"241",0,0.75060431200579
"242",0,0.754202248949996
"243",0,0.947978387273434
"244",1,0.198854445944883
"245",0,0.472928115574778
"246",0,0.531044790141125
"247",0,0.792114572661247
"248",1,0.0751294574307903
"249",0,0.480315725940454
"250",0,0.780005039058418
"251",0,0.754480818260606
"252",0,0.601263315790899
"253",0,0.424369576153185
"254",0,0.674340622759899
"255",0,0.866403083235038
"256",0,0.637386170299228
"257",0,0.465301915435494
"258",1,0.376865413498121
"259",1,0.183998593733698
"260",0,0.573421620027001
"261",1,0.388972427164561
"262",0,0.738703039847831
"263",0,0.718611464599454
"264",0,0.756093745552908
"265",0,0.782351271415964
"266",1,0.313605102899091
"267",0,0.22259121790113
"268",1,0.174463570811272
"269",0,0.765114996303489
"270",0,0.844174637732624
"271",0,0.904498707014104
"272",1,0.699815916116817
"273",1,0.504778186172201
"274",1,0.155096982744454
"275",0,0.895647744478273
"276",0,0.194327095652463
"277",1,0.202630047202887
"278",0,0.631335171183536
"279",0,0.619635567025913
"280",0,0.909963920057649
"281",0,0.862827046430387
"282",0,0.732703534657121
"283",1,0.821271023404712
"284",1,0.232310788415233
"285",1,0.609396888711422
"286",0,0.828789573658005
"287",0,0.738031977253467
"288",0,0.74270550087413
"289",0,0.477804632641929
"290",0,0.659139174001722
"291",1,0.474522828315052
"292",0,0.89778453858289
"293",1,0.33851448238671
"294",1,0.738771896175013
"295",0,0.940695734639772
