"","target","prediction"
"1",0,0.786641719843983
"2",0,0.845678007153942
"3",1,0.365455111972497
"4",1,0.495757125793189
"5",1,0.395196261188192
"6",0,0.714467911433065
"7",0,0.758006725306368
"8",0,0.844079777391172
"9",0,0.741778901281026
"10",0,0.66227654239488
"11",0,0.73560119608429
"12",1,0.379514718940427
"13",1,0.19962925181173
"14",0,0.211578923987754
"15",0,0.779009408913783
"16",0,0.631813383822006
"17",1,0.569821095735804
"18",0,0.805135158650698
"19",0,0.526223219893251
"20",0,0.556332875182069
"21",0,0.894503340126283
"22",0,0.692746756160973
"23",0,0.643539042225386
"24",0,0.607408947414021
"25",0,0.674394101681204
"26",0,0.605473143038349
"27",1,0.174423141215914
"28",0,0.703730124718935
"29",0,0.789821274515842
"30",0,0.935927093370316
"31",0,0.401908976477329
"32",0,0.480678562107022
"33",0,0.488800442779843
"34",1,0.379081116950373
"35",1,0.351547067359372
"36",0,0.441693572112015
"37",1,0.169739488422895
"38",1,0.313563215290632
"39",0,0.695376787843509
"40",0,0.811729157142525
"41",1,0.174937425634123
"42",0,0.800053851357977
"43",0,0.633028669218617
"44",1,0.196486833986786
"45",0,0.706729556843686
"46",1,0.592110977676372
"47",0,0.723738069747966
"48",0,0.439169603511742
"49",0,0.828092817066821
"50",0,0.610766970605089
"51",0,0.905224201581197
"52",0,0.571540739033274
"53",0,0.334608462794597
"54",0,0.961061434623294
"55",1,0.154997312818442
"56",0,0.732169923948471
"57",0,0.336119297113328
"58",1,0.405383361647331
"59",1,0.416963058702354
"60",1,0.364043562952823
"61",0,0.838208763721899
"62",0,0.842992158010031
"63",0,0.74999921949562
"64",0,0.876341332199769
"65",1,0.293729951769659
"66",0,0.369627690859452
"67",1,0.358637271523055
"68",0,0.852587119480957
"69",1,0.0948505987692529
"70",0,0.688665888566539
"71",1,0.167655641823575
"72",0,0.69191409199365
"73",0,0.880216693139086
"74",1,0.254257219539724
"75",0,0.715836263658699
"76",1,0.261288861527737
"77",1,0.380880624239084
"78",1,0.0585102836597863
"79",0,0.690968875576024
"80",1,0.342744177129918
"81",1,0.155413532615867
"82",0,0.744480560254565
"83",0,0.852525465131997
"84",0,0.928434054910221
"85",0,0.607303587153591
"86",0,0.499924985340971
"87",0,0.597815848878228
"88",1,0.524515235271261
"89",1,0.152136647140721
"90",0,0.459902329468374
"91",0,0.607612558816123
"92",1,0.487869471578475
"93",1,0.232481589851055
"94",1,0.0720895396643322
"95",0,0.739589250538018
"96",1,0.30116735314066
"97",1,0.346099301040241
"98",0,0.723181445401327
"99",1,0.2627508207114
"100",0,0.74649711326573
"101",1,0.325606501955467
"102",0,0.467259440605241
"103",0,0.580447670608523
"104",0,0.491084110949449
"105",1,0.214850540250286
"106",1,0.518736848687386
"107",0,0.982008333871063
"108",0,0.85475212261716
"109",1,0.565063759001313
"110",1,0.343444634530503
"111",1,0.282625893596277
"112",1,0.103236553524779
"113",0,0.825986745187561
"114",1,0.377797923700563
"115",0,0.668518509797764
"116",0,0.702466878709119
"117",1,0.435894373628872
"118",0,0.387956978885761
"119",1,0.325841211023726
"120",1,0.655582492948185
"121",0,0.457851429495141
"122",0,0.847501672916848
"123",0,0.630121246769374
"124",0,0.475876950269711
"125",1,0.282580434699966
"126",0,0.725513055091289
"127",0,0.829241944036075
"128",0,0.484124670328617
"129",0,0.599109376110779
"130",0,0.769248379440579
"131",0,0.729177414552183
"132",0,0.589112618832522
"133",0,0.746070502052246
"134",0,0.787682240118125
"135",1,0.323162362221679
"136",1,0.356263322251033
"137",0,0.870146919575291
"138",0,0.365631501868882
"139",0,0.666790511207264
"140",1,0.223661559993251
"141",0,0.804772828603059
"142",1,0.446878053367767
"143",1,0.536734749281404
"144",1,0.490160058845002
"145",0,0.78932542606016
"146",1,0.243006721247181
"147",0,0.772975902627565
"148",1,0.227325367641964
"149",1,0.268423058863576
"150",0,0.75170546980123
"151",0,0.817135105380625
"152",1,0.200009790013962
"153",0,0.799952002004081
"154",0,0.642196390147624
"155",0,0.648928780554883
"156",1,0.233287209242687
"157",0,0.675968677017643
"158",1,0.289448366246051
"159",1,0.317183842996027
"160",1,0.150390028196246
"161",0,0.552411491041258
"162",0,0.721480532982795
"163",0,0.791901106838605
"164",0,0.825111688071449
"165",0,0.699462423084491
"166",0,0.676514505700499
"167",0,0.755951560904832
"168",0,0.775745878209876
"169",0,0.757971591943979
"170",0,0.592445854988139
"171",0,0.698864189017547
"172",1,0.302823421423299
"173",1,0.493830553216356
"174",1,0.24589384729302
"175",0,0.878845280532035
"176",1,0.373815447152138
"177",0,0.375252096618107
"178",1,0.356033314434881
"179",0,0.59562100238632
"180",1,0.253333309070691
"181",1,0.278598788556976
"182",0,0.690819759064384
"183",0,0.66640433196104
"184",1,0.371799973281399
"185",1,0.352636714149227
"186",1,0.27832711629226
"187",1,0.230449424711859
"188",0,0.70986755723691
"189",0,0.516720710463764
"190",1,0.172430458591877
"191",1,0.299265835666124
"192",0,0.652672261410551
"193",1,0.186086754346402
"194",0,0.617103116089601
"195",0,0.807511368607725
"196",0,0.513747763273253
"197",1,0.154208887367722
"198",0,0.301234322066266
"199",0,0.6074187712869
"200",1,0.356649909879812
"201",1,0.194400779326473
"202",0,0.614996432245545
"203",0,0.784298352628459
"204",0,0.54189928761966
"205",1,0.15732206236387
"206",0,0.82234816026588
"207",0,0.821906168718114
"208",1,0.241913017888576
"209",1,0.363627901248995
"210",1,0.144969888391073
"211",1,0.725528776800706
"212",0,0.61124304882419
"213",1,0.633228035660217
"214",0,0.430929822724104
"215",1,0.135648246152195
"216",0,0.580965160383584
"217",1,0.45749636665058
