"","target","prediction"
"1",0,0.421150409620609
"2",0,0.554937974499653
"3",1,0.439807083027905
"4",1,0.106473495115507
"5",1,0.11721377739162
"6",0,0.548596311861028
"7",0,0.64963664457288
"8",0,0.734464175167442
"9",0,0.804966513989061
"10",0,0.684473605097208
"11",0,0.651960245246763
"12",1,0.20429104263586
"13",1,0.36988457786905
"14",0,0.825541133922214
"15",0,0.835519027225433
"16",0,0.912043367396463
"17",1,0.208277961945945
"18",0,0.725857339413626
"19",0,0.789931261544939
"20",0,0.675978902061551
"21",0,0.855604522206772
"22",0,0.948365888369006
"23",0,0.636967703140102
"24",0,0.756696378558804
"25",0,0.911590720132876
"26",0,0.454037683728982
"27",1,0.266359841119051
"28",0,0.72278923536268
"29",0,0.670327306521451
"30",0,0.42634923188472
"31",0,0.736679673970647
"32",0,0.933563431129467
"33",0,0.569586246833341
"34",1,0.180489145391147
"35",1,0.470775945398802
"36",0,0.43014954987368
"37",1,0.381279571170225
"38",1,0.311229334991906
"39",0,0.764510939607572
"40",0,0.916777330656277
"41",1,0.393001603487907
"42",0,0.569192053044768
"43",0,0.644193244108165
"44",1,0.145379453996811
"45",0,0.720879557967554
"46",1,0.17986490685806
"47",0,0.946013722920062
"48",0,0.739634341499607
"49",0,0.426030957103391
"50",0,0.75060592705718
"51",0,0.80022805248765
"52",0,0.790893128011829
"53",0,0.751347387542692
"54",0,0.27152032778587
"55",1,0.430562350352298
"56",0,0.653194597494329
"57",0,0.687141422317077
"58",1,0.385751019464143
"59",1,0.638599204824889
"60",1,0.460200073443415
"61",0,0.66147987207371
"62",0,0.924328031223065
"63",0,0.449029771098363
"64",0,0.737593636946487
"65",1,0.1539294396663
"66",0,0.754530472064376
"67",1,0.448008857282925
"68",0,0.602881687618246
"69",1,0.128818716557772
"70",0,0.476824858221599
"71",1,0.203916382530483
"72",0,0.908512898270232
"73",0,0.38858671399776
"74",1,0.62612586788404
"75",0,0.816245267879484
"76",1,0.229696407506148
"77",1,0.209203498493873
"78",1,0.250393433354879
"79",0,0.367030192848371
"80",1,0.593315820440927
"81",1,0.288210758037254
"82",0,0.204429817307406
"83",0,0.836223178986244
"84",0,0.744932884075653
"85",0,0.667421650664711
"86",0,0.642113009678464
"87",0,0.546124519914923
"88",1,0.504091937768966
"89",1,0.294731587148625
"90",0,0.647496972239818
"91",0,0.550409575772165
"92",1,0.240235139917613
"93",1,0.359453817752016
"94",1,0.410800342383321
"95",0,0.706048160827799
"96",1,0.433971261964262
"97",1,0.308644376430308
"98",0,0.662464381414984
"99",1,0.481906847146086
"100",0,0.935070263919571
"101",1,0.167260630341017
"102",0,0.675692475682653
"103",0,0.75817748163436
"104",0,0.816929335731281
"105",1,0.47694243435571
"106",1,0.329643495556711
"107",0,0.606563286798623
"108",0,0.867655427368444
"109",1,0.183638393427902
"110",1,0.0940590126188534
"111",1,0.476221862486796
"112",1,0.113189744967437
"113",0,0.374667511044446
"114",1,0.447447489420639
"115",0,0.860452953370057
"116",0,0.508557779960601
"117",1,0.228153257312049
"118",0,0.615713152498255
"119",1,0.37418900398974
"120",1,0.363531551886414
