"","target","prediction"
"1",0,0.924999180842727
"2",0,0.828261339169961
"3",1,0.235084225561154
"4",1,0.576887459621441
"5",1,0.483858481435336
"6",0,0.811481027359007
"7",0,0.648333591875836
"8",0,0.428310883672508
"9",0,0.835427387653761
"10",0,0.652665006386728
"11",0,0.813254948024247
"12",1,0.242502390346854
"13",1,0.738151450954848
"14",0,0.661195059003087
"15",0,0.760794772853223
"16",0,0.70444458575917
"17",1,0.240780699042263
"18",0,0.542794558752196
"19",0,0.488213339879771
"20",0,0.628013070417785
"21",0,0.917715496609912
"22",0,0.901249497837142
"23",0,0.962701597479999
"24",0,0.65293130036523
"25",0,0.663797027925243
"26",0,0.732916267537313
"27",1,0.335023130253468
"28",0,0.655220596681094
"29",0,0.930512372373639
"30",0,0.51380388085573
"31",0,0.598586327670928
"32",0,0.580029765016262
"33",0,0.312215306699835
"34",1,0.135797020336704
"35",1,0.400871993559915
"36",0,0.180072468083511
"37",1,0.478629268096505
"38",1,0.568239758740135
"39",0,0.758249577632531
"40",0,0.674482386144977
"41",1,0.0929659762626792
"42",0,0.597956461206005
"43",0,0.249990303395029
"44",1,0.316737286988312
"45",0,0.59508347933787
"46",1,0.476319093576703
"47",0,0.72777270110367
"48",0,0.656347620322509
"49",0,0.591805080284756
"50",0,0.668645214994544
"51",0,0.3580073625143
"52",0,0.451431740625448
"53",0,0.410949211838468
"54",0,0.497004670399037
"55",1,0.342903124472977
"56",0,0.598039225792651
"57",0,0.921285948629048
"58",1,0.101047680356734
"59",1,0.204335646739591
"60",1,0.211471317286131
"61",0,0.671149809833937
"62",0,0.491822986285627
"63",0,0.51696958185793
"64",0,0.73263804585146
"65",1,0.224329304250363
"66",0,0.676452969979636
"67",1,0.246977187527352
"68",0,0.687714453914132
"69",1,0.284418059673882
"70",0,0.812681346602377
"71",1,0.277409297359509
"72",0,0.824206595594436
"73",0,0.738646387590289
"74",1,0.339262830338517
"75",0,0.688383865842914
"76",1,0.33443113422952
"77",1,0.280359604606118
"78",1,0.205677528819993
"79",0,0.881754047430469
"80",1,0.25946291662402
"81",1,0.188862244764322
"82",0,0.438206258306506
"83",0,0.543230461281054
"84",0,0.835109759949941
"85",0,0.560392862537766
"86",0,0.698982359596979
"87",0,0.795787361332263
"88",1,0.583132287046489
"89",1,0.480295287403783
"90",0,0.896859181085083
"91",0,0.572669945530719
"92",1,0.432627512194073
"93",1,0.0910070780926509
"94",1,0.414056045107503
"95",0,0.409432475263606
"96",1,0.658762482841635
"97",1,0.202211442516955
"98",0,0.768640554346196
"99",1,0.426931309770321
"100",0,0.556013896915148
"101",1,0.270283380466152
"102",0,0.781074816951833
"103",0,0.816314907606382
"104",0,0.625915217541305
