"","target","prediction"
"1",0,0.902014840486819
"2",0,0.979618757841585
"3",1,0.251502293006578
"4",1,0.217176218616084
"5",1,0.193564378338232
"6",0,0.457924555298586
"7",0,0.550951303954413
"8",0,0.489816537493996
"9",0,0.904216982036418
"10",0,0.430664406834547
"11",0,0.640055193560753
"12",1,0.245781752224938
"13",1,0.121635083279616
"14",0,0.942643919616385
"15",0,0.525802574721992
"16",0,0.935047469638793
"17",1,0.327940407433672
"18",0,0.802540094263586
"19",0,0.435783450388445
"20",0,0.678187851481961
"21",0,0.634771159401735
"22",0,0.946924368065425
"23",0,0.822202086898962
"24",0,0.782648283153967
"25",0,0.5697102472283
"26",0,0.781386658861675
"27",1,0.32277564571122
"28",0,0.619568012253868
"29",0,0.651197150607048
"30",0,0.631037373816448
"31",0,0.743325018614784
"32",0,0.596392716439953
"33",0,0.639815364974962
"34",1,0.612547719036235
"35",1,0.305748451605598
"36",0,0.85690384192457
"37",1,0.229996955455675
"38",1,0.106473993517774
"39",0,0.80001733432943
"40",0,0.884201164781138
"41",1,0.105792767995547
"42",0,0.930128438610644
"43",0,0.947369797745249
"44",1,0.751035524360762
"45",0,0.845345193376375
"46",1,0.47664369175747
"47",0,0.429530454950052
"48",0,0.712256243644588
"49",0,0.939715724573701
"50",0,0.557291362197737
"51",0,0.96615380226589
"52",0,0.430535140028034
"53",0,0.799043554802089
"54",0,0.718751782955413
"55",1,0.307684083259158
"56",0,0.836532355183419
"57",0,0.918731400402371
"58",1,0.438748956288554
"59",1,0.381442780943508
"60",1,0.517718174616563
"61",0,0.461829354335199
"62",0,0.582542851173109
"63",0,0.494446062516075
"64",0,0.840059071188301
"65",1,0.427055545330391
"66",0,0.620707801157656
"67",1,0.431237919365639
"68",0,0.967732569694742
"69",1,0.374286310660669
"70",0,0.611164199745457
"71",1,0.221713123904828
"72",0,0.661337516093567
"73",0,0.295895620884483
"74",1,0.106022935163196
"75",0,0.60931273120073
"76",1,0.527180831488204
"77",1,0.532238369233274
"78",1,0.238475302403673
"79",0,0.539269962801431
"80",1,0.315762083222471
"81",1,0.529461032853596
"82",0,0.849033486634993
"83",0,0.755474540088256
"84",0,0.915428352643653
"85",0,0.758481891526757
"86",0,0.769243007983293
"87",0,0.60596199355122
"88",1,0.285267560933174
"89",1,0.168904200866226
"90",0,0.701893822407051
"91",0,0.37262736426262
"92",1,0.488308313585135
"93",1,0.257872420589641
"94",1,0.473319296997137
"95",0,0.772963690377694
"96",1,0.246209983393793
"97",1,0.230513664040717
"98",0,0.597665124083966
"99",1,0.307687892354719
"100",0,0.751542759766306
"101",1,0.387138159818086
"102",0,0.660042445595885
"103",0,0.691155102228142
"104",0,0.359410797445172
"105",1,0.465532590814827
"106",1,0.123136498839436
"107",0,0.433777866980895
"108",0,0.867235030550093
"109",1,0.49286537391268
"110",1,0.355593617216363
"111",1,0.204514339174248
"112",1,0.488111205581279
"113",0,0.720515052053982
"114",1,0.103261430277985
"115",0,0.782162160763208
"116",0,0.867167618114725
"117",1,0.095109341775362
"118",0,0.798315442384805
"119",1,0.169126160721305
"120",1,0.362977235351325
"121",0,0.702553857078794
"122",0,0.455144287879821
"123",0,0.578536610646221
"124",0,0.202747411955714
"125",1,0.382169739447946
"126",0,0.71100431621648
"127",0,0.384701855950751
"128",0,0.890375907950117
"129",0,0.485612718667996
"130",0,0.249841640483229
"131",0,0.761060035298556
"132",0,0.567890680513752
"133",0,0.614022883428532
"134",0,0.282894867363182
"135",1,0.175935363563538
"136",1,0.409347744671467
"137",0,0.514979833165832
"138",0,0.542348384674769
"139",0,0.294220422748559
"140",1,0.703719936411763
"141",0,0.650993173944625
"142",1,0.285830536387652
"143",1,0.241891765333386
"144",1,0.648924171359421
"145",0,0.808778395934089
"146",1,0.234301299057794
"147",0,0.838054767669513
"148",1,0.294152014083771
"149",1,0.216143551946203
"150",0,0.648882789946812
"151",0,0.331073620401347
"152",1,0.267149739904075
"153",0,0.495237031799788
"154",0,0.72558850934142
"155",0,0.419385928896446
"156",1,0.188386632169776
"157",0,0.922908807264468
"158",1,0.113734314926454
"159",1,0.70165098907173
"160",1,0.261839607381376
"161",0,0.866900190365925
"162",0,0.629222524324396
"163",0,0.617364397761811
"164",0,0.800962803223046
"165",0,0.634248552075029
"166",0,0.557506694228477
"167",0,0.37502702800725
"168",0,0.869240961400961
"169",0,0.719226258058763
"170",0,0.498586574925708
"171",0,0.586667184971024
"172",1,0.223535128266652
"173",1,0.274142424510833
"174",1,0.438219528821769
"175",0,0.659026686641022
"176",1,0.257195078669718
"177",0,0.709270067666499
"178",1,0.302461763300967
"179",0,0.793540637363625
"180",1,0.356263360758669
"181",1,0.215622235576443
"182",0,0.500340101117231
"183",0,0.73835241943436
"184",1,0.723772871050275
"185",1,0.339955469426941
"186",1,0.166582320767742
"187",1,0.362851501743773
"188",0,0.665572305132648
"189",0,0.46512309007704
"190",1,0.339991922618174
"191",1,0.273197807982742
"192",0,0.91828455265668
"193",1,0.379284066247341
"194",0,0.326409302776116
"195",0,0.849010849350961
"196",0,0.703821005236515
"197",1,0.552181076850575
"198",0,0.40004186488934
"199",0,0.794258645587944
"200",1,0.369579462164951
"201",1,0.150998471279472
"202",0,0.86439081904048
"203",0,0.373251855217857
"204",0,0.919448580188713
"205",1,0.31529935472058
"206",0,0.897305183577909
"207",0,0.575097750563946
"208",1,0.150241955119741
"209",1,0.349642016545796
"210",1,0.579041494610671
"211",1,0.274164918999147
"212",0,0.868171128024557
"213",1,0.497640028886616
"214",0,0.582297677477919
"215",1,0.166774537473495
"216",0,0.86593761434601
"217",1,0.268650353685245
"218",0,0.651439162419734
"219",1,0.126375824695153
"220",1,0.510931888947023
"221",1,0.228290787460517
"222",1,0.498005994097225
"223",0,0.783554279495499
"224",0,0.80158842427274
"225",0,0.608982797566517
"226",0,0.701913182042654
"227",1,0.114724783294892
"228",1,0.229821403589622
"229",1,0.436466800452111
"230",0,0.692225515755691
"231",1,0.431652340575278
"232",0,0.265189391903019
"233",0,0.673007297171798
"234",0,0.910246981706724
"235",0,0.308152391466374
"236",0,0.454449592486557
"237",0,0.873792601860021
"238",1,0.166946887760822
"239",1,0.20081953312749
"240",0,0.266141411660952
"241",0,0.904374455225333
"242",0,0.836788846096162
"243",0,0.77946428748624
"244",1,0.450728913889319
"245",0,0.680850963338582
"246",0,0.723272900178173
"247",0,0.874588119813807
"248",1,0.3745044379705
"249",0,0.35897185495747
"250",0,0.111700155810091
"251",0,0.900786976792505
"252",0,0.825766378602605
"253",0,0.827844492958818
"254",0,0.605663947178228
"255",0,0.47891746499215
"256",0,0.710734240565474
"257",0,0.717096961838759
"258",1,0.424581654170311
"259",1,0.264497859234609
"260",0,0.747284806047744
"261",1,0.0962431208978122
"262",0,0.756947135408586
"263",0,0.206602265072981
"264",0,0.756003545752128
"265",0,0.150261503978651
"266",1,0.193084429081699
"267",0,0.625653814618116
"268",1,0.382697084618102
"269",0,0.857672551152349
"270",0,0.856769915790109
"271",0,0.675840311670966
"272",1,0.187644723270884
"273",1,0.21244697668586
"274",1,0.210787372966987
"275",0,0.564508681248246
"276",0,0.69703652936404
"277",1,0.397395602212087
"278",0,0.634653564555218
"279",0,0.768099527183857
"280",0,0.681331797750655
"281",0,0.842432128448667
"282",0,0.706416003731553
"283",1,0.370185574909526
"284",1,0.748813099143208
"285",1,0.203103779740786
"286",0,0.613763096796685
"287",0,0.839898114872534
"288",0,0.908605578351402
"289",0,0.485993388139936
"290",0,0.670629564748526
"291",1,0.330173562699929
"292",0,0.554674743258162
"293",1,0.790043259238704
"294",1,0.433915488035502
"295",0,0.822160226211303
"296",0,0.686592126679025
"297",0,0.560889275586
"298",1,0.36802746827868
"299",1,0.322930362627316
"300",1,0.586637171353689
"301",1,0.353086848034015
"302",1,0.28418912253874
"303",0,0.951338490238011
"304",1,0.384475110979289
"305",0,0.314272362455527
"306",1,0.47701090262967
"307",0,0.791465043285083
"308",0,0.652673715879659
"309",0,0.881803362357882
"310",0,0.743154654468002
"311",1,0.681817747497315
"312",0,0.632736048619085
"313",0,0.644011680601294
"314",0,0.473329290590356
"315",0,0.522707157365675
"316",0,0.535206561336432
"317",1,0.18268644142133
"318",0,0.379926336802643
"319",0,0.789172981734013
"320",0,0.652425256892098
"321",0,0.989650504485214
"322",1,0.283090805568454
"323",0,0.554568902227614
"324",0,0.545440288500684
"325",0,0.859806261593758
"326",1,0.360687417648279
"327",0,0.542064630874705
"328",0,0.809086087860683
"329",0,0.857309954408138
"330",1,0.291006971731933
"331",0,0.623359147180258
"332",1,0.276380941173976
"333",0,0.336199949525613
"334",0,0.586897799745299
"335",1,0.705352006793366
"336",0,0.619294832256249
"337",0,0.364397772084007
"338",0,0.75898420308292
"339",1,0.706881403100203
"340",1,0.240939963262061
"341",1,0.216044394582213
"342",1,0.468146993102656
"343",0,0.796875349235713
"344",1,0.143003473171053
"345",0,0.882038417459348
"346",1,0.512937631927349
"347",0,0.859452581881257
"348",1,0.170234848686644
"349",0,0.816312680183334
"350",0,0.863413709174207
"351",1,0.316086668424166
"352",0,0.700302531364928
"353",0,0.753461432570569
"354",0,0.769266906050821
"355",1,0.26511435616514
"356",0,0.622795126226155
"357",0,0.685308269729766
"358",1,0.46279157822749
"359",0,0.752437837336528
"360",0,0.313624560334128
"361",1,0.239929984715738
"362",1,0.212332954358742
"363",0,0.545230835646289
"364",1,0.28793614366936
"365",0,0.22270813586574
"366",0,0.385931292246571
"367",0,0.596709145124874
"368",0,0.462329098989856
"369",1,0.170135452423996
"370",0,0.461543077273699
"371",1,0.184214491757222
"372",0,0.689293120111229
"373",1,0.515438911437925
"374",1,0.361289348549847
"375",0,0.248905059166041
"376",1,0.21039086648836
"377",0,0.33690661608482
"378",1,0.235862790404983
"379",1,0.545410735457351
"380",1,0.0782702681804993
"381",1,0.116753925174302
"382",0,0.903909765632906
"383",1,0.352899014599677
"384",0,0.875360079619365
"385",1,0.151665142644602
"386",0,0.918550868829241
"387",1,0.570308692525419
"388",1,0.297160703602246
"389",0,0.800268300825994
"390",0,0.611501968882284
"391",0,0.548082369762414
"392",1,0.171495247106626
"393",1,0.33949580579613
"394",1,0.682963812931722
"395",0,0.805676013865777
"396",1,0.229884618755079
"397",0,0.737104208414957
"398",1,0.160061015036199
"399",0,0.85555164633119
"400",0,0.773591825103083
"401",0,0.861893811741699
"402",0,0.435631379060431
"403",0,0.634063676442008
"404",0,0.697916822984715
"405",1,0.219576662190171
"406",1,0.299831577812487
"407",0,0.55589797333383
"408",1,0.320570434685581
"409",0,0.578247451614294
"410",1,0.29836067742667
"411",0,0.502254940976893
"412",0,0.51359117095636
"413",1,0.5149866012612
"414",1,0.343699718690662
"415",0,0.805234323699544
"416",1,0.265941119403911
"417",0,0.419389204981288
"418",0,0.793543171125402
"419",0,0.731636766351802
"420",0,0.682404555263553
"421",0,0.719369451557502
"422",0,0.640969474759856
"423",0,0.571786474896525
"424",1,0.401902675699301
"425",1,0.351770400600094
"426",1,0.237969782139205
"427",0,0.432702438174665
"428",0,0.720591881845593
"429",1,0.333614313395026
"430",1,0.195160216647057
"431",0,0.807289906267473
"432",0,0.981613097174069
"433",1,0.196448275490179
"434",0,0.700684409580742
"435",1,0.372735872125876
"436",0,0.79933936173471
"437",0,0.731971897194424
"438",0,0.60284448407187
"439",1,0.192727584474706
"440",1,0.43844461778402
"441",0,0.818773944654658
"442",0,0.776202718913424
"443",1,0.43630630193981
"444",1,0.112840599959687
"445",0,0.777757368386152
"446",0,0.691336037592201
"447",0,0.898521180175798
"448",0,0.76588950779801
"449",1,0.199801697848214
"450",0,0.75012278405022
"451",1,0.219022284327397
"452",1,0.115691286544299
"453",1,0.303379962909782
"454",0,0.774909472044219
"455",0,0.460753514177414
"456",1,0.347690702475731
"457",1,0.279037589506783
"458",0,0.574424077775606
"459",0,0.953235438203279
"460",1,0.555356484918469
"461",1,0.368638993875685
"462",1,0.357549422615706
"463",1,0.56720940872128
"464",0,0.705418302327576
"465",0,0.882150260992438
"466",0,0.47578725782571
"467",0,0.960721463098198
"468",1,0.250906902705624
"469",0,0.469251679100712
"470",1,0.298550598433834
"471",0,0.56622221003226
"472",0,0.648851041553177
"473",0,0.599312772049631
"474",0,0.306367899308608
"475",0,0.822237632205344
"476",1,0.578312578941634
"477",0,0.699504941023674
"478",1,0.311169777508465
"479",1,0.406482731589307
"480",0,0.978920328554794
"481",1,0.292165263359529
"482",1,0.197143106090072
"483",0,0.735069190856478
"484",0,0.759281767744086
"485",1,0.216884375842514
"486",0,0.954531846497482
"487",0,0.632194362308242
"488",0,0.726991244373315
"489",1,0.227151152863652
"490",0,0.553927240857173
"491",0,0.657254693954151
"492",1,0.427186481106336
"493",0,0.76495402001502
"494",0,0.747502932573992
"495",0,0.657132850523467
"496",0,0.806725753418353
"497",0,0.592190019167686
"498",0,0.471250542335555
"499",1,0.377108089941206
"500",0,0.630876594638054
"501",1,0.116311477331907
"502",1,0.493446357392893
"503",0,0.943196328503455
"504",1,0.227649485815673
"505",0,0.753211610585515
"506",0,0.665018261370052
"507",1,0.231456883300881
"508",0,0.828414736329507
"509",1,0.467142394010161
"510",1,0.23876863613573
"511",1,0.353032832574367
"512",1,0.374580921940298
"513",0,0.847579355471253
"514",1,0.299485254296877
"515",1,0.586594733149741
"516",1,0.277658746360242
"517",0,0.698449965533009
"518",1,0.270694363735429
"519",0,0.63376145600336
"520",0,0.324781629617454
"521",1,0.390076207506243
"522",1,0.433067406612256
"523",1,0.219244712396242
"524",0,0.655167540949578
"525",0,0.230636798888614
"526",0,0.409061927672804
"527",0,0.661438467123538
"528",1,0.351182314248978
"529",1,0.141906025039402
"530",0,0.709161197857523
"531",1,0.197621348349071
"532",0,0.216404084613968
"533",0,0.843503669524804
"534",0,0.500937684477327
"535",0,0.842477747023591
"536",0,0.692857175412352
"537",1,0.384592752363165
"538",1,0.373271499890766
"539",1,0.396365371615852
"540",1,0.551671516977957
"541",0,0.240350083835482
"542",0,0.599183861657253
"543",0,0.558195625037645
"544",0,0.854487353381993
"545",1,0.15293484776048
"546",0,0.474758011349697
"547",1,0.212933594769742
"548",1,0.409387773576293
"549",0,0.653050006948632
"550",0,0.598915059775558
"551",1,0.297279958124724
"552",0,0.636855583104582
"553",1,0.144372263288881
"554",0,0.398056029355093
"555",0,0.454045918157452
"556",1,0.446475057864025
"557",0,0.848916812975207
"558",0,0.753045442978074
"559",0,0.580635322377107
"560",0,0.601144561065336
"561",1,0.357169509795525
