"","target","prediction"
"1",0,0.651969808655027
"2",0,0.761263628562781
"3",1,0.362578997822091
"4",1,0.57865948781386
"5",1,0.131838159936842
"6",0,0.663709563631329
"7",0,0.589833214090874
"8",0,0.700768484059072
"9",0,0.58555206068705
"10",0,0.665315265508894
"11",0,0.604043913529062
"12",1,0.314902273408977
"13",1,0.45842837395943
"14",0,0.897910935453311
"15",0,0.702970409366594
"16",0,0.323287008364333
"17",1,0.138134855887674
"18",0,0.651414424219585
"19",0,0.825680445061747
"20",0,0.825501176846999
"21",0,0.340527864666168
"22",0,0.785706058901566
"23",0,0.733314754493579
"24",0,0.371673594739408
"25",0,0.945146981182524
"26",0,0.577806193306682
"27",1,0.196512316197205
"28",0,0.442032719604044
"29",0,0.744648184691534
"30",0,0.744522378584656
"31",0,0.5476544344064
"32",0,0.561915500749893
"33",0,0.57248666009027
"34",1,0.125121093702461
"35",1,0.272815265516206
"36",0,0.696315230810379
"37",1,0.337528955698241
"38",1,0.444619405293104
"39",0,0.27772884981079
"40",0,0.945501990190828
"41",1,0.346296466889923
"42",0,0.586918119589373
"43",0,0.900740757579985
"44",1,0.587302200773146
"45",0,0.295990398050681
"46",1,0.741467429122123
"47",0,0.678983903254141
"48",0,0.778429889569509
"49",0,0.303344272075538
"50",0,0.858815866654115
"51",0,0.624034081968172
"52",0,0.874966888587541
"53",0,0.0702482610675685
"54",0,0.468273103221095
"55",1,0.342772188425292
"56",0,0.904944769143674
"57",0,0.663125304569129
"58",1,0.272871544674193
"59",1,0.730072542012045
"60",1,0.66659126394243
"61",0,0.555359467784961
"62",0,0.726711236520703
"63",0,0.575361450092155
"64",0,0.894911932011769
"65",1,0.406666192887954
"66",0,0.8250015945549
"67",1,0.104025133895519
"68",0,0.613893885849752
"69",1,0.168179176755003
"70",0,0.746039126608818
"71",1,0.564186056873617
"72",0,0.657736802897426
"73",0,0.84143616006104
"74",1,0.268407590046793
"75",0,0.843988401707786
"76",1,0.360572271929605
"77",1,0.307886566568
"78",1,0.520696176085273
"79",0,0.86861964276532
"80",1,0.156937279001539
"81",1,0.195585298014404
"82",0,0.798867351393416
"83",0,0.906302693085281
"84",0,0.713377884304746
"85",0,0.626761524683335
"86",0,0.777629657722684
"87",0,0.606956623520316
"88",1,0.423663070382346
"89",1,0.56821840116807
"90",0,0.808045821812454
"91",0,0.802348061549338
"92",1,0.356470985955431
"93",1,0.25544970953477
"94",1,0.626442155576811
"95",0,0.408404582385856
"96",1,0.545763179530048
"97",1,0.336810228653592
"98",0,0.748141017368061
"99",1,0.10360999860665
"100",0,0.982801752079107
"101",1,0.530396987375868
"102",0,0.639083798731193
"103",0,0.397848729002672
"104",0,0.791322105118582
"105",1,0.239033129662589
"106",1,0.346695435793565
"107",0,0.53210926935512
"108",0,0.39492860051098
"109",1,0.635698008485018
"110",1,0.209088819262026
"111",1,0.513166045526851
"112",1,0.671064943108722
"113",0,0.861537682947543
"114",1,0.494635007773695
"115",0,0.734920678045871
"116",0,0.14089036674428
"117",1,0.440911378564054
"118",0,0.857849666728176
"119",1,0.274427115232036
"120",1,0.310051018854889
"121",0,0.685199440169722
"122",0,0.713729262338164
"123",0,0.788967078422877
"124",0,0.661910185992973
"125",1,0.850063084368233
"126",0,0.725673743850726
"127",0,0.386185759632307
"128",0,0.850790852415704
"129",0,0.814485828660813
"130",0,0.854594523902877
"131",0,0.436430454684593
"132",0,0.655861055996271
"133",0,0.503822308950045
"134",0,0.9389819265395
"135",1,0.574896200524528
"136",1,0.413562061091906
"137",0,0.698385431423291
"138",0,0.761538175515986
"139",0,0.831294830962762
"140",1,0.681945280474134
"141",0,0.643154219506996
"142",1,0.406215840252286
"143",1,0.280221396618209
"144",1,0.227241090809969
"145",0,0.625079911951664
"146",1,0.326693554534265
"147",0,0.581940716521086
"148",1,0.264984250919102
"149",1,0.593303702782038
"150",0,0.587919930975653
"151",0,0.738577373840536
"152",1,0.296415206587014
"153",0,0.631969743883527
"154",0,0.785612784540509
"155",0,0.538339662904784
"156",1,0.223297758771101
"157",0,0.607573158949003
"158",1,0.362422745506817
"159",1,0.19122579116438
"160",1,0.793444418587914
"161",0,0.826104964589497
"162",0,0.739699373117155
"163",0,0.882214664153617
"164",0,0.819015027943381
"165",0,0.756077007963569
"166",0,0.720833075949442
"167",0,0.261865051734285
"168",0,0.437738727857613
"169",0,0.875093309011404
"170",0,0.662753337122035
"171",0,0.527346909227654
"172",1,0.477292317005749
"173",1,0.257028624450695
"174",1,0.351393030280862
"175",0,0.383302076170856
"176",1,0.2929464373266
"177",0,0.471890426851316
"178",1,0.291671219815728
"179",0,0.352332334775414
"180",1,0.54869502653561
"181",1,0.515731345826755
"182",0,0.582882553869815
"183",0,0.669036352543357
"184",1,0.272922397819681
"185",1,0.183884522797689
"186",1,0.714867522162606
"187",1,0.413957199238703
"188",0,0.2556947250461
"189",0,0.538459150013456
"190",1,0.31912623805371
"191",1,0.114358460085524
"192",0,0.642796068708099
"193",1,0.125667287196305
"194",0,0.555480825250919
"195",0,0.797541857475876
"196",0,0.684027239050169
"197",1,0.114181196444972
"198",0,0.556669319010463
"199",0,0.921662926642091
"200",1,0.37163003142377
"201",1,0.287440899685136
"202",0,0.68885152490218
"203",0,0.791268233578513
"204",0,0.960540269330552
"205",1,0.231011192159281
"206",0,0.415869562800296
"207",0,0.907035281602677
"208",1,0.537484220219273
"209",1,0.582841017352001
"210",1,0.405726450840655
"211",1,0.157807384586636
"212",0,0.842845483592667
"213",1,0.133971805931863
"214",0,0.751446331966843
"215",1,0.167858522563325
"216",0,0.905356290897508
"217",1,0.309315940830216
"218",0,0.619710538096179
"219",1,0.532843534959878
"220",1,0.224097825202154
"221",1,0.410394892405254
"222",1,0.301983151447795
"223",0,0.976714295955081
"224",0,0.942678495562953
"225",0,0.476621638619686
"226",0,0.78812475537762
"227",1,0.294878611796195
"228",1,0.11892461188224
"229",1,0.623909930906719
"230",0,0.502827323225932
"231",1,0.198626489792477
"232",0,0.71725136657137
"233",0,0.761032712640202
"234",0,0.804737764573966
"235",0,0.800848264831499
"236",0,0.516686834910881
"237",0,0.26073594703786
"238",1,0.378691637620987
"239",1,0.593666632085714
"240",0,0.641574578465687
"241",0,0.45999832391741
"242",0,0.604226660878276
"243",0,0.778119390313538
"244",1,0.570226067181547
"245",0,0.720282535861555
"246",0,0.554576597897546
"247",0,0.734277078700665
"248",1,0.168959724611058
"249",0,0.685649457707973
"250",0,0.722710643568201
"251",0,0.65805755628729
"252",0,0.758866793878918
"253",0,0.448013048275003
"254",0,0.301940227043844
"255",0,0.823275201887626
"256",0,0.477174875708726
"257",0,0.270398434110078
"258",1,0.0301120298808159
"259",1,0.4615748000575
"260",0,0.800325928707046
"261",1,0.222917656898571
"262",0,0.293194079610675
"263",0,0.77310610285998
"264",0,0.372692128937485
"265",0,0.966182281336524
"266",1,0.330597099409892
"267",0,0.373270014246236
"268",1,0.241839022103921
"269",0,0.571818754777246
"270",0,0.562328572050088
"271",0,0.814991336120337
"272",1,0.383943278439352
"273",1,0.687431615353799
"274",1,0.339306251356879
"275",0,0.759782234460151
"276",0,0.400971007223626
"277",1,0.249086736079869
"278",0,0.810147995133404
"279",0,0.60804226620972
"280",0,0.665065211842744
"281",0,0.768408718671117
"282",0,0.544083920162673
"283",1,0.254794634148467
"284",1,0.454112884231002
"285",1,0.33484412927329
"286",0,0.752531415020729
"287",0,0.761650736174078
"288",0,0.265332072769088
"289",0,0.812592209963811
"290",0,0.541450583090141
"291",1,0.28761646741807
"292",0,0.3196416550777
"293",1,0.250317983156278
"294",1,0.0597931398084253
"295",0,0.650619986707693
"296",0,0.843851075427398
"297",0,0.751842439160061
"298",1,0.175195276885665
"299",1,0.267862366158962
"300",1,0.358856666926248
"301",1,0.240256945877657
"302",1,0.201374340954847
"303",0,0.696550146159572
"304",1,0.259414600788225
"305",0,0.760503349229937
"306",1,0.290880703360282
"307",0,0.890762483205129
"308",0,0.8601773910082
"309",0,0.960319104685544
"310",0,0.903421583408867
"311",1,0.366499698160945
"312",0,0.905727412451776
"313",0,0.49428987807552
"314",0,0.783337048811192
"315",0,0.808167836825643
"316",0,0.847650299103646
"317",1,0.761342346333551
"318",0,0.891352178050999
